id,console-name,product-name,loose-price,cib-price,new-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,asin,epid,gamestop-price,gamestop-trade-price
36061,Amiibo,Dr. Mario,,,$12.96,,,,,$2.80,$13.99,B0158VOUMY,,,
36194,Amiibo,Duck Hunt,,,,,,,,,,,,,
36336,Amiibo,Falco,$9.99,,$7.77,$2.00,$9.99,$2.40,$11.99,$1.60,$8.19,B016XIA214,,,
37524,Amiibo,Fire Emblem 2 Pack,$49.95,,$28.99,$20.80,$51.99,$24.40,$60.99,$9.00,$29.99,B01MS90ZVL,,,
35423,Amiibo,Fox,$10.00,,$20.00,$2.20,$10.99,$2.80,$13.99,$6.30,$20.99,B00N4ABODK,,,
36063,Amiibo,Ganondorf,$6.50,,$14.83,$1.36,$6.79,$1.80,$8.99,$3.20,$15.99,B0128UGIXC,,,
35688,Amiibo,Greninja,$16.50,,$22.00,$3.40,$16.99,$6.30,$20.99,$6.90,$22.99,B00VM27UVW,,,
37394,Amiibo,Guardian,$32.98,,$29.49,$10.50,$34.99,$16.40,$40.99,$9.30,$30.99,B01N6QPWBV,,,
35424,Amiibo,Ike,$19.99,,$18.90,$6.30,$20.99,$7.50,$24.99,$4.00,$19.99,B00PG7M95G,,,
35689,Amiibo,Inkling Boy - Blue,$21.95,,$24.69,$6.90,$22.99,$8.10,$26.99,$7.80,$25.99,B00VHWMKEY,,,
37510,Amiibo,Inkling Boy - Purple,$7.79,,$6.92,$1.64,$8.19,$2.00,$9.99,$1.50,$7.29,B01F41JKG4,,,
37511,Amiibo,Inkling Girl - Green,,,$9.99,,,,,$2.00,$9.99,B01F41JKXC,,,
35690,Amiibo,Inkling Girl - Orange,$12.99,,$22.49,$2.80,$13.99,$3.40,$16.99,$7.20,$23.99,B00VHWMJWC,,,
35691,Amiibo,Inkling Squid - Green,$39.99,,$55.99,$16.80,$41.99,$19.60,$48.99,$23.60,$58.99,,,,
37512,Amiibo,Inkling Squid - Orange,$30.11,,$14.45,$9.60,$31.99,$15.20,$37.99,$3.00,$14.99,B01G6LXRZQ,,,
37488,Amiibo,Isabelle - Summer Outfit,$7.43,,$6.98,$1.56,$7.79,$2.00,$9.99,$1.50,$7.29,B01CKH0WMQ,,,
37487,Amiibo,Isabelle - Winter Outfit,$4.98,,$4.99,$1.04,$5.19,$1.40,$6.99,$1.00,$5.19,B01CKH0WJY,,,
35692,Amiibo,Jigglypuff,$15.51,,$15.00,$3.20,$15.99,$3.80,$18.99,$3.20,$15.99,,,,
37489,Amiibo,K.K.,$15.27,,$10.68,$3.20,$15.99,$3.80,$18.99,$2.20,$10.99,B017NFIH22,,,
37503,Amiibo,Kapp'n,$6.99,,$3.48,$1.46,$7.29,$1.80,$8.99,,$3.69,B01AC0I84W,,,
37493,Amiibo,Kicks,$8.02,,$6.04,$1.68,$8.39,$2.20,$10.99,$1.30,$6.29,B017W1780O,,,
35425,Amiibo,King Dedede,$13.99,,$21.36,$3.00,$14.99,$3.60,$17.99,$6.60,$21.99,B00PG6ZDPK,,,
37504,Amiibo,King Dedede - Kirby Series,$15.99,,$9.02,$3.40,$16.99,$6.30,$20.99,$1.90,$9.49,B00PIEHU74,,,
35426,Amiibo,Kirby,$9.99,,$17.00,$2.00,$9.99,$2.40,$11.99,$3.60,$17.99,B00N4ABV10,,,
37506,Amiibo,Kirby - Star,$15.34,,$12.80,$3.20,$15.99,$3.80,$18.99,$2.60,$12.99,B01CKH0XQ6,,,
35427,Amiibo,Link,$5.55,,$7.00,$1.16,$5.79,$1.60,$7.99,$1.50,$7.39,B00N4ABVOM,,,
37484,Amiibo,Link - 8 Bit,$36.41,,$38.00,$15.20,$37.99,$18.00,$44.99,$16.00,$39.99,B01LDWMIAI,,,
37397,Amiibo,Link - Archer,$27.50,,$22.88,$8.70,$28.99,$10.20,$33.99,$7.20,$23.99,B01N4NTNO2,,,
37521,Amiibo,Link - Ocarina,$48.50,,$56.00,$20.40,$50.99,$24.00,$59.99,$23.60,$58.99,B01LDWMGNC,,,
37396,Amiibo,Link - Rider,$20.99,,$21.95,$6.60,$21.99,$7.80,$25.99,$6.90,$22.99,B01N33LIXR,,,
37395,Amiibo,Link - Wolf,$38.00,,$24.95,$16.00,$39.99,$18.80,$46.99,$7.80,$25.99,B01MSYK947,,,
35428,Amiibo,Little Mac,$14.99,,$22.00,$3.20,$15.99,$3.80,$18.99,$6.90,$22.99,B00O97ZVJA,,,
36333,Amiibo,Lottie,$7.40,,$3.73,$1.56,$7.79,$2.00,$9.99,$0.80,$3.89,B017C7AUXK,,,
35443,Amiibo,Lucario,$10.98,,$29.99,$2.40,$11.99,$3.00,$14.99,$9.30,$30.99,B00PIEI0G4,,,
37495,Amiibo,Lucas,$5.93,,$3.95,$1.24,$6.19,$1.60,$7.99,$0.80,$4.19,B017W175WA,,,
35594,Amiibo,Lucina,$27.00,,$28.66,$8.40,$27.99,$9.90,$32.99,$9.00,$29.99,B00V86BJV4,,,
35429,Amiibo,Luigi,$6.15,,$6.00,$1.30,$6.49,$1.60,$7.99,$1.30,$6.29,B00O97ZWVC,,,
35585,Amiibo,Luigi - Super Mario,$8.50,,$11.97,$1.78,$8.89,$2.20,$10.99,$2.60,$12.99,B00S66TYN4,,,
36334,Amiibo,Mabel,$1.95,,$2.44,,$2.09,,$2.99,,$2.59,B014KXMLZ4,,,
37509,Amiibo,Marie,$15.00,,$11.65,$3.20,$15.99,$3.80,$18.99,$2.40,$11.99,B01G6LXRPG,,,
35430,Amiibo,Mario,$38.99,,$28.00,$16.40,$40.99,$19.20,$47.99,$8.70,$28.99,B00N4ABMG4,,,
36065,Amiibo,"Mario - 30th, Classic",$2.49,,$9.95,,$2.59,$0.80,$3.99,$2.00,$9.99,B0128UH4HQ,,,
36066,Amiibo,"Mario - 30th, Modern",$9.99,,$12.95,$2.00,$9.99,$2.40,$11.99,$2.80,$13.99,B0158VFNI4,1641990546,,
35583,Amiibo,Mario - Gold,$25.00,,$40.00,$7.80,$25.99,$9.30,$30.99,$16.80,$41.99,B00U6Y7ISC,,,
35804,Amiibo,Mario - Silver,$4.25,,$14.50,$0.90,$4.49,$1.20,$5.99,$3.00,$14.99,B00WKJ0LA8,,,
35584,Amiibo,Mario - Super Mario,$6.37,,$8.85,$1.34,$6.69,$1.80,$8.99,$1.90,$9.29,B00S66TYF2,,,
35432,Amiibo,Marth,$19.99,,$22.50,$6.30,$20.99,$7.50,$24.99,$7.20,$23.99,B00N4ABOXU,,,
35433,Amiibo,Mega Man,$8.45,,$51.00,$1.78,$8.89,$2.20,$10.99,$21.60,$53.99,B00PG6ZCT2,,,
35445,Amiibo,Meta Knight,$15.00,,$19.37,$3.20,$15.99,$3.80,$18.99,$4.00,$19.99,B00PIEHUD8,,,
37507,Amiibo,Meta Knight - Kirby Series,$11.50,,$6.71,$2.40,$11.99,$3.00,$14.99,$1.40,$7.09,B01CKH0W94,,,
36335,Amiibo,Mewtwo,$13.00,$38.00,$23.50,$2.80,$13.99,$16.00,$39.99,$7.50,$24.99,B014KXMM94,,,
36337,Amiibo,Mii 3 Pack,,,$21.01,,,,,$6.60,$21.99,B017HI5P0M,,,
36195,Amiibo,Mr. Game & Watch,,,,,,,,,,,,,
35590,Amiibo,Ness,$20.00,,$19.99,$6.30,$20.99,$7.50,$24.99,$6.30,$20.99,,,,
36062,Amiibo,Olimar,$14.95,,$12.32,$3.20,$15.99,$3.80,$18.99,$2.60,$12.99,B0128UGFLM,,,
35591,Amiibo,Pac-Man,$5.00,,$6.00,$1.06,$5.29,$1.40,$6.99,$1.30,$6.29,B00V86BRK2,,,
35868,Amiibo,Palutena,,,,,,,,,,B010B6EKVC,,,
35417,Amiibo,Peach,$5.02,,$8.49,$1.06,$5.29,$1.40,$6.99,$1.80,$8.89,B00N4ABT1W,,,
35448,Amiibo,Peach - No Legs,$41.00,,$78.79,$17.20,$42.99,$20.00,$49.99,$33.20,$82.99,,,,
35586,Amiibo,Peach - Super Mario,$8.50,,$11.99,$1.78,$8.89,$2.20,$10.99,$2.60,$12.99,B00S66TYLG,,,
35434,Amiibo,Pikachu,$5.77,,$7.83,$1.22,$6.09,$1.60,$7.99,$1.60,$8.19,B00N4ABSLS,,,
35435,Amiibo,Pit,$21.00,,$17.94,$6.60,$21.99,$7.80,$25.99,$3.80,$18.99,B00O97ZYP6,,,
37522,Amiibo,Poochy,,,$24.95,,,,,$7.80,$25.99,B01LDWMGQY,,,
37498,Amiibo,ROB,$4.14,,$19.99,$0.88,$4.39,$1.20,$5.99,$6.30,$20.99,B015QLAUIO,,,
37499,Amiibo,ROB - Famicom,$12.98,,$9.99,$2.80,$13.99,$3.40,$16.99,$2.00,$9.99,B01A0LTJBO,,,
37490,Amiibo,Reese,$3.99,,$7.13,$0.84,$4.19,$1.20,$5.99,$1.50,$7.49,B017NFIGZK,,,
37496,Amiibo,Resetti,$3.95,,$1.85,$0.84,$4.19,$1.20,$5.99,,$1.99,B017W17G4M,,,
36104,Amiibo,Retro Amiibo 3 Pack,$21.79,,$16.70,$6.90,$22.99,$8.10,$26.99,$3.60,$17.99,B015P4NWVY,,,
35595,Amiibo,Robin,$20.00,,$15.00,$6.30,$20.99,$7.50,$24.99,$3.20,$15.99,B00V86BRHU,,,
35444,Amiibo,Rosalina & Luma,$16.50,,$17.99,$3.40,$16.99,$6.30,$20.99,$3.80,$18.99,B00PIEHUDS,,,
37513,Amiibo,Rosalina - Mario Series,$13.99,,$7.69,$3.00,$14.99,$3.60,$17.99,$1.60,$8.09,B01H2DKI3G,,,
37502,Amiibo,Rover,$3.49,,$3.50,,$3.69,$1.00,$4.99,,$3.69,B01AC0I9NW,,,
37501,Amiibo,Roy,$18.00,,$10.00,$3.80,$18.99,$6.90,$22.99,$2.20,$10.99,B01CDEZYPQ,,,
37500,Amiibo,Ryu,$8.03,,$11.77,$1.68,$8.39,$2.20,$10.99,$2.40,$11.99,B01A0LTNJC,,,
35436,Amiibo,Samus,$21.50,,$19.82,$6.90,$22.99,$8.10,$26.99,$6.30,$20.99,B00N49EEO2,,,
35449,Amiibo,Samus - Two Cannons,,,$510.00,,,,,$214.40,$535.99,,,,
36064,Amiibo,Samus - Zero Suit,$15.74,,$7.99,$3.40,$16.99,$6.30,$20.99,$1.70,$8.39,B0128UH1VU,,,
35437,Amiibo,Sheik,$61.00,$61.99,$65.00,$25.60,$63.99,$26.00,$64.99,$27.20,$67.99,B00PG6ZAZ8,,,
37491,Amiibo,Shovel Knight,$29.00,,$22.49,$9.00,$29.99,$10.50,$34.99,$7.20,$23.99,B0151K6J9Y,,,
35446,Amiibo,Shulk,$31.00,,$34.99,$9.90,$32.99,$15.60,$38.99,$14.80,$36.99,,,,
35438,Amiibo,Sonic,$7.91,,$12.99,$1.66,$8.29,$2.20,$10.99,$2.80,$13.99,B00PG6ZBTS,,,
37497,Amiibo,Timmy & Tommy,,,$8.00,,,,,$1.70,$8.39,B01BHL3OH6,,,
35589,Amiibo,Toad - Super Mario,$9.50,,$12.99,$2.00,$9.99,$2.40,$11.99,$2.80,$13.99,B00S7O6R9E,,,
36339,Amiibo,Tom Nook,$3.55,,$4.78,,$3.69,$1.00,$4.99,$1.00,$4.99,B014KXMLXG,,,
35439,Amiibo,Toon Link,$7.60,,$29.98,$1.60,$7.99,$2.00,$9.99,$9.30,$30.99,B00PG6Z9VI,,,
35440,Amiibo,Villager,$24.99,,$40.00,$7.80,$25.99,$9.30,$30.99,$16.80,$41.99,B00N4ABMUA,,,
37505,Amiibo,Waddle Dee,$6.30,,$6.30,$1.32,$6.59,$1.80,$8.99,$1.30,$6.59,B01CKH0XZM,,,
37518,Amiibo,Waluigi,$6.00,,$8.97,$1.26,$6.29,$1.60,$7.99,$1.90,$9.39,B01H2DKHPA,,,
35592,Amiibo,Wario,$13.50,,$14.42,$2.80,$13.99,$3.40,$16.99,$3.00,$14.99,B00V86C4LS,,,
37519,Amiibo,Wario - Super Mario,,,$11.70,,,,,$2.40,$11.99,B01H2DKHCS,,,
35441,Amiibo,Wii Fit Trainer,$40.14,,$18.00,$16.80,$41.99,$19.60,$48.99,$3.80,$18.99,B00N49EERY,,,
37520,Amiibo,Wind Waker 2 Pack,$81.00,,$77.00,$34.00,$84.99,$39.60,$98.99,$32.40,$80.99,B01LDWMHLI,,,
36176,Amiibo,Yarn Yoshi - Blue,$11.50,,$9.99,$2.40,$11.99,$3.00,$14.99,$2.00,$9.99,B014GBNNT8,,,
36177,Amiibo,Yarn Yoshi - Green,,,$14.99,,,,,$3.20,$15.99,B00VK5ONNY,,,
36178,Amiibo,"Yarn Yoshi - Mega, Green",,,$211.00,,,,,$88.80,$221.99,B014VIKY5W,,,
36175,Amiibo,Yarn Yoshi - Pink,$11.23,,$8.97,$2.40,$11.99,$3.00,$14.99,$1.90,$9.39,B014GBNZ64,,,
35442,Amiibo,Yoshi,$1.99,$54.95,$34.99,,$2.09,$23.20,$57.99,$14.80,$36.99,B00N4ABT1C,,,
35588,Amiibo,Yoshi - Super Mario,$9.50,,$10.95,$2.00,$9.99,$2.40,$11.99,$2.40,$11.99,B00S66TYAW,,,
35418,Amiibo,Zelda,$12.00,,$59.99,$2.60,$12.99,$3.20,$15.99,$25.20,$62.99,B00O92ONBM,,,
37523,Amiibo,Zelda - Breath of Wild,$48.00,,$21.49,$20.00,$49.99,$23.20,$57.99,$6.90,$22.99,B01N10NIBP,,,
15293,Atari 2600,007 James Bond,$15.48,$80.00,$105.00,$3.20,$15.99,$33.60,$83.99,$44.00,$109.99,,56241863,,
15088,Atari 2600,32 in 1,$10.00,,$38.23,$2.20,$10.99,$3.20,$15.99,$16.00,$39.99,,56208154,,
15087,Atari 2600,3D Tic-Tac-Toe,$2.99,$7.94,$39.95,,$3.09,$1.70,$8.29,$16.80,$41.99,B000P5B2R0,56230072,,
15094,Atari 2600,Adventure,$9.48,$14.99,$14.99,$2.00,$9.99,$3.20,$15.99,$3.20,$15.99,B000P58JA8,56233942,,
15095,Atari 2600,Adventures of Tron,$3.95,$9.99,$20.25,$0.84,$4.19,$2.00,$9.99,$6.30,$20.99,,56251569,,
17640,Atari 2600,Air Raid,$3998.99,$220.00,,$1679.60,$4198.99,$2100.40,$5250.99,,,,,,
15097,Atari 2600,Air Raiders,$4.75,$10.96,$9.41,$1.00,$4.99,$2.40,$11.99,$2.00,$9.89,B0039M7MKC,56224721,,
15098,Atari 2600,Air-Sea Battle,$3.50,$7.85,$11.99,,$3.69,$1.60,$8.19,$2.60,$12.99,B0002VZX86,6201,,
15096,Atari 2600,Airlock,$3.98,$19.50,$18.25,$0.84,$4.19,$4.00,$19.99,$3.80,$18.99,B000WN53YI,56230082,,
15099,Atari 2600,Alien,$12.94,$59.99,$39.99,$2.80,$13.99,$25.20,$62.99,$16.80,$41.99,B0039BUJDA,56234945,,
32705,Atari 2600,Alien [Xante],,,,,,,,,,,,,
15100,Atari 2600,Alien's Return,$5.74,$26.95,,$1.20,$5.99,$8.40,$27.99,,,,56238896,,
15101,Atari 2600,Alpha Beam with Ernie,$1.00,$7.99,$5.05,,$1.99,$1.70,$8.39,$1.10,$5.29,B003YTJS4S,56208184,,
15102,Atari 2600,Amidar,$1.92,$8.97,$15.95,,$1.99,$1.90,$9.39,$3.40,$16.99,B0015N4SJU,6163,,
21025,Atari 2600,Arcade Golf,$9.99,$19.99,,$2.00,$9.99,$6.30,$20.99,,,,56234558,,
33647,Atari 2600,Arcade Pinball,$4.00,$27.99,,$0.84,$4.19,$8.70,$28.99,,,,56251019,,
15103,Atari 2600,Armor Ambush,$8.00,$7.95,$5.99,$1.68,$8.39,$2.40,$11.99,$1.30,$6.29,B0015MZ8TK,56235770,,
15107,Atari 2600,Artillery Duel,$8.00,$39.99,,$1.68,$8.39,$16.80,$41.99,,,,56225251,,
15104,Atari 2600,Artillery Duel/Chuck Norris Superkicks,$9.97,$79.99,$8.00,$2.00,$9.99,$33.60,$83.99,$1.70,$8.39,,56230092,,
15105,Atari 2600,Artillery Duel/Ghost Manor,$52.50,,,$22.00,$54.99,$28.40,$70.99,,,,56236140,,
15106,Atari 2600,Artillery Duel/Spike's Peak,$5.99,$16.05,,$1.26,$6.29,$3.40,$16.99,,,,56241683,,
15108,Atari 2600,Assault,$15.00,$178.50,$39.95,$3.20,$15.99,$74.80,$186.99,$16.80,$41.99,,56235790,,
15109,Atari 2600,Asterix,$31.85,,$166.00,$9.90,$32.99,$17.20,$42.99,$69.60,$173.99,,56225261,,
15110,Atari 2600,Asteroids,$2.00,$10.39,$10.50,,$2.09,$2.20,$10.99,$2.20,$10.99,B0009V1INI,6424,,
15111,Atari 2600,Astroblast,$2.85,$10.95,$15.95,,$2.99,$2.40,$11.99,$3.40,$16.99,B0010KUCVQ,56239065,,
19987,Atari 2600,Atari 2600 System,$20.72,$120.00,,$6.60,$21.99,$50.40,$125.99,,,B002W2EFNC,101802795,,
15112,Atari 2600,Atari Video Cube,$17.95,$129.99,$126.50,$3.80,$18.99,$54.40,$135.99,$53.20,$132.99,,56238916,,
31663,Atari 2600,Atari XEGS System,$60.99,$164.99,,$25.60,$63.99,$69.20,$172.99,,,B000GUNBK0,,,
15113,Atari 2600,Atlantis,$3.38,$15.00,$9.99,,$3.59,$3.20,$15.99,$2.00,$9.99,B00113QRDE,56242706,,
19248,Atari 2600,Atlantis II,$500.00,,,$210.00,$524.99,$263.20,$657.99,,,,,,
15114,Atari 2600,BASIC Programming,$15.50,$29.00,$33.88,$3.20,$15.99,$9.00,$29.99,$14.40,$35.99,,56233952,,
15115,Atari 2600,BMX Airmaster,$2.75,$15.90,$9.99,,$2.89,$3.40,$16.99,$2.00,$9.99,,56230172,,
33276,Atari 2600,BMX Airmaster [Atari],$262.21,,,$110.00,$274.99,$138.40,$345.99,,,,,,
15116,Atari 2600,Bachelor Party,$41.00,$91.00,$119.99,$17.20,$42.99,$38.40,$95.99,$50.40,$125.99,,56251599,,
15117,Atari 2600,Bachelorette Party/Burning Desire,$76.88,,$70.00,$32.40,$80.99,$41.20,$102.99,$29.60,$73.99,,56224731,,
15118,Atari 2600,Backgammon,$3.95,$24.99,$15.00,$0.84,$4.19,$7.80,$25.99,$3.20,$15.99,,56242223,,
15119,Atari 2600,Bank Heist,$13.49,$8.27,$50.00,$2.80,$13.99,$3.80,$18.99,$21.20,$52.99,,56208204,,
15120,Atari 2600,Barnstorming,$3.97,$12.50,$24.99,$0.84,$4.19,$2.60,$12.99,$7.80,$25.99,B000IS1INM,56250607,,
21283,Atari 2600,Baseball,$3.98,$2.99,$8.95,$0.84,$4.19,$1.00,$4.99,$1.90,$9.39,,56242233,,
15121,Atari 2600,Basic Math,$8.00,$189.00,,$1.68,$8.39,$79.20,$197.99,,,,56234975,,
15122,Atari 2600,Basketball,$1.99,$7.99,$19.99,,$2.09,$1.70,$8.39,$6.30,$20.99,B0015M0PSY,56238936,,
15123,Atari 2600,Battlezone,$4.72,$7.00,$10.99,$1.00,$4.99,$1.50,$7.39,$2.40,$11.99,,6398,,
15124,Atari 2600,Beamrider,$33.00,$50.00,$195.00,$10.50,$34.99,$21.20,$52.99,$82.00,$204.99,,56251029,,
15125,Atari 2600,Beany Bopper,$7.75,$17.00,$39.94,$1.62,$8.09,$3.60,$17.99,$16.80,$41.99,,56235820,,
32706,Atari 2600,Beany Bopper [Xante],$579.00,,,$243.20,$607.99,$304.80,$761.99,,,,,,
15126,Atari 2600,Beat 'em and Eat 'em,$28.99,$149.99,$105.00,$9.00,$29.99,$62.80,$156.99,$44.00,$109.99,B003RPSHZA,56234618,,
15313,Atari 2600,Beat 'em and Eat 'em/Lady in Wading,$35.81,$99.99,$49.99,$15.20,$37.99,$42.00,$104.99,$20.80,$51.99,,56251039,,
21159,Atari 2600,Berenstain Bears,$199.99,$162.50,$352.65,$84.00,$209.99,$105.60,$263.99,$148.00,$369.99,,56230152,,
15127,Atari 2600,Bermuda Triangle,$1.85,$16.00,$42.50,,$1.99,$3.40,$16.99,$18.00,$44.99,,56208234,,
15128,Atari 2600,Berzerk,$3.95,$9.95,$26.00,$0.84,$4.19,$2.00,$9.99,$8.10,$26.99,B001O86YQG,6202,,
15129,Atari 2600,Big Bird's Egg Catch,$0.99,$11.94,$21.99,,$1.99,$2.60,$12.99,$6.90,$22.99,B003FPAA48,56247137,,
33277,Atari 2600,Birthday Mania,,,,,,,,,,,,,
15130,Atari 2600,Blackjack,$3.96,$12.99,$17.00,$0.84,$4.19,$2.80,$13.99,$3.60,$17.99,,6434,,
15131,Atari 2600,Blue Print,$4.97,$14.99,$40.00,$1.04,$5.19,$3.20,$15.99,$16.80,$41.99,B003IQGTN0,56224741,,
15132,Atari 2600,Bobby Is Going Home,$7.93,$19.95,$34.99,$1.66,$8.29,$6.30,$20.99,$14.80,$36.99,,56242263,,
15133,Atari 2600,Boing!,$47.00,$74.99,,$19.60,$48.99,$31.60,$78.99,,,,56238956,,
15134,Atari 2600,Bowling,$2.95,$5.99,$20.00,,$3.09,$1.30,$6.29,$6.30,$20.99,,56234995,,
15135,Atari 2600,Boxing,$2.79,$12.01,$14.00,,$2.89,$2.60,$12.99,$3.00,$14.99,,56238966,,
15136,Atari 2600,Brain Games,$4.99,$14.00,$21.00,$1.04,$5.19,$3.00,$14.99,$6.60,$21.99,B0041TDOGS,56234648,,
15137,Atari 2600,Breakaway IV,$1.94,$4.55,$37.06,,$1.99,$1.00,$4.99,$15.60,$38.99,,56251049,,
15138,Atari 2600,Breakout,$4.47,$9.99,$69.99,$0.94,$4.69,$2.00,$9.99,$29.20,$72.99,,56212034,,
15139,Atari 2600,Bridge,$8.99,$9.99,$14.99,$1.88,$9.39,$2.00,$9.99,$3.20,$15.99,B001KKIYKW,56225311,,
15140,Atari 2600,Buck Rogers Planet of Zoom,$10.74,$17.99,$24.95,$2.20,$10.99,$3.80,$18.99,$7.80,$25.99,B0048WKHY0,56208274,,
15141,Atari 2600,Bugs,$4.01,$11.95,,$0.84,$4.19,$2.60,$12.99,,,,56238976,,
15143,Atari 2600,Bump 'n' Jump,$6.49,$15.00,$13.50,$1.36,$6.79,$3.20,$15.99,$2.80,$13.99,,56245783,,
15144,Atari 2600,Bumper Bash,$18.55,$106.01,,$3.80,$18.99,$44.40,$110.99,,,,56234668,,
15145,Atari 2600,Burgertime,$8.45,$8.99,$32.99,$1.78,$8.89,$1.90,$9.39,$10.50,$34.99,,56251629,,
15147,Atari 2600,Cakewalk,$409.00,$795.00,$1450.00,$171.60,$428.99,$334.00,$834.99,$609.20,$1522.99,,56242283,,
15149,Atari 2600,California Games,$3.95,$2.34,$12.00,$0.84,$4.19,$1.00,$4.99,$2.60,$12.99,B000HD2YBS,56235890,,
34580,Atari 2600,Cannon Man,$40.99,$129.00,,$17.20,$42.99,$54.00,$134.99,,,,56224761,,
15148,Atari 2600,Canyon Bomber,$2.99,$10.00,$9.99,,$3.09,$2.20,$10.99,$2.00,$9.99,,56230202,,
33812,Atari 2600,Capture,$5.99,,,$1.26,$6.29,$2.00,$9.99,,,,,,
15150,Atari 2600,Carnival,$4.50,$7.97,$7.95,$0.94,$4.69,$1.70,$8.39,$1.70,$8.39,B00002S6BT,56238435,,
15152,Atari 2600,Casino,$2.87,$9.00,$65.99,,$2.99,$1.90,$9.49,$27.60,$68.99,B0015N4RPA,6408,,
15153,Atari 2600,Centipede,$6.98,$10.95,$29.95,$1.46,$7.29,$2.40,$11.99,$9.30,$30.99,,2489,,
15154,Atari 2600,Challenge,$11.20,,,$2.40,$11.99,$3.40,$16.99,,,,56251059,,
21160,Atari 2600,Challenge (Zellers),$27.99,$15.26,$14.95,$8.70,$28.99,$15.20,$37.99,$3.20,$15.99,,56239006,,
15155,Atari 2600,Challenge of Nexar,$7.50,$30.00,$29.99,$1.58,$7.89,$9.60,$31.99,$9.30,$30.99,B0039C4I7W,56239876,,
35414,Atari 2600,Championship Soccer,$0.99,$5.99,,,$1.99,$1.30,$6.29,,,,111130225,,
36728,Atari 2600,Chase Plus Tele-Games,$4.25,,,$0.90,$4.49,$1.60,$7.99,,,B00CS6HETO,,,
15156,Atari 2600,Chase the Chuck Wagon,$65.00,$349.00,,$27.20,$67.99,$146.40,$365.99,,,,56235910,,
15157,Atari 2600,Checkers,$8.08,$26.00,,$1.70,$8.49,$8.10,$26.99,,,,56225331,,
15158,Atari 2600,China Syndrome,$14.99,$16.15,$29.99,$3.20,$15.99,$3.40,$16.99,$9.30,$30.99,B002AX09ME,56241723,,
15159,Atari 2600,Chopper Command,$4.49,$9.99,$29.99,$0.94,$4.69,$2.00,$9.99,$9.30,$30.99,B000P55VAE,56239026,,
15162,Atari 2600,Chuck Norris Superkicks,$10.00,$22.50,,$2.20,$10.99,$7.20,$23.99,,,,56247157,,
15160,Atari 2600,Chuck Norris Superkicks/Ghost Manor,$27.00,,,$8.40,$27.99,$14.80,$36.99,,,,56224851,,
15161,Atari 2600,Chuck Norris Superkicks/Spike's Peak,$89.99,,,$37.60,$93.99,$47.60,$118.99,,,,56235930,,
15163,Atari 2600,Circus Atari,$3.10,$4.25,$7.50,,$3.29,$1.00,$4.99,$1.60,$7.89,B000P3ZXSG,56251669,,
15164,Atari 2600,Coconuts,$4.90,$16.25,$20.00,$1.04,$5.19,$3.40,$16.99,$6.30,$20.99,,56242313,,
15165,Atari 2600,Codebreaker,$0.99,$14.00,$17.99,,$1.99,$3.00,$14.99,$3.80,$18.99,B0046043LC,56208324,,
20987,Atari 2600,Color Bar Generator,$399.99,,,$168.00,$419.99,$210.80,$526.99,,,,56235025,,
15166,Atari 2600,Combat,$3.37,$9.50,$13.16,,$3.49,$2.00,$9.99,$2.80,$13.99,,112237240,,
15168,Atari 2600,Commando,$8.00,$5.00,$12.00,$1.68,$8.39,$2.40,$11.99,$2.60,$12.99,,56247727,,
15169,Atari 2600,Commando Raid,$3.88,$8.00,$45.00,$0.82,$4.09,$1.70,$8.39,$18.80,$46.99,B0015M06PQ,56234738,,
15170,Atari 2600,Communist Mutants from Space,$20.50,$20.50,$20.61,$6.60,$21.99,$8.70,$28.99,$6.60,$21.99,,56251247,,
21161,Atari 2600,CompuMate,$79.99,$100.00,$122.95,$33.60,$83.99,$42.00,$104.99,$51.60,$128.99,,56251079,,
15171,Atari 2600,Concentration,$29.99,$14.99,,$9.30,$30.99,$16.40,$40.99,,,B004601GY4,56245648,,
15172,Atari 2600,Condor Attack,$46.01,$1299.99,$2950.00,$19.20,$47.99,$546.00,$1364.99,$1239.20,$3097.99,,56241733,,
15173,Atari 2600,Congo Bongo,$5.99,$14.99,$21.83,$1.26,$6.29,$3.20,$15.99,$6.90,$22.99,B0039BUIEK,56225371,,
15174,Atari 2600,Cookie Monster Munch,$4.50,$11.94,$10.99,$0.94,$4.69,$2.60,$12.99,$2.40,$11.99,B003YTI4LQ,56208354,,
33275,Atari 2600,Copy Cart,$307.27,,,$129.20,$322.99,$162.40,$405.99,,,,,,
15175,Atari 2600,Cosmic Ark,$3.98,$6.55,$8.96,$0.84,$4.19,$1.40,$6.89,$1.90,$9.39,B000VV1CQE,56238398,,
15176,Atari 2600,Cosmic Commuter,$16.24,$99.99,$77.77,$3.40,$16.99,$42.00,$104.99,$32.80,$81.99,,56247167,,
15177,Atari 2600,Cosmic Corridor,$7.77,$24.99,,$1.64,$8.19,$7.80,$25.99,,,,56234758,,
15178,Atari 2600,Cosmic Creeps,$6.99,$24.01,$22.71,$1.46,$7.29,$7.50,$24.99,$7.20,$23.99,B000IJSY60,56239076,,
15179,Atari 2600,Cosmic Swarm,$14.97,$90.00,$49.99,$3.20,$15.99,$38.00,$94.99,$20.80,$51.99,B003SPDSCQ,56247177,,
